experiment_id,case,experiment_family,scenario,latency_seconds,latency_std_seconds,jitter_multiplier,kill_probability,nominal_miss_probability,budget_seconds,top_tier_latency_seconds,middle_tier_latency_seconds,bottom_tier_latency_seconds,delayed_links,simulation_config_file,run_config_file,num_runs,seed_start,seed_end,max_parallel,description
10005,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.01,0.003333333,0.003333333,0.003333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10005.pbtxt,batch_5_swarms_100_ucav_10005.pbtxt,50,100,149,17,Distributes a fixed 0.01-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10006,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.02,0.006666667,0.006666667,0.006666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10006.pbtxt,batch_5_swarms_100_ucav_10006.pbtxt,50,100,149,17,Distributes a fixed 0.02-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10007,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.04,0.013333333,0.013333333,0.013333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10007.pbtxt,batch_5_swarms_100_ucav_10007.pbtxt,50,100,149,17,Distributes a fixed 0.04-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10008,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.06,0.02,0.02,0.02,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10008.pbtxt,batch_5_swarms_100_ucav_10008.pbtxt,50,100,149,17,Distributes a fixed 0.06-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10009,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.08,0.026666667,0.026666667,0.026666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10009.pbtxt,batch_5_swarms_100_ucav_10009.pbtxt,50,100,149,17,Distributes a fixed 0.08-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10010,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.1,0.033333333,0.033333333,0.033333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10010.pbtxt,batch_5_swarms_100_ucav_10010.pbtxt,50,100,149,17,Distributes a fixed 0.1-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10011,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.2,0.066666667,0.066666667,0.066666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10011.pbtxt,batch_5_swarms_100_ucav_10011.pbtxt,50,100,149,17,Distributes a fixed 0.2-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10012,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.4,0.133333333,0.133333333,0.133333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10012.pbtxt,batch_5_swarms_100_ucav_10012.pbtxt,50,100,149,17,Distributes a fixed 0.4-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10013,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.6,0.2,0.2,0.2,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10013.pbtxt,batch_5_swarms_100_ucav_10013.pbtxt,50,100,149,17,Distributes a fixed 0.6-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10014,4,Fixed latency budget,Equal,,0,,0.9,0.1,0.8,0.266666667,0.266666667,0.266666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10014.pbtxt,batch_5_swarms_100_ucav_10014.pbtxt,50,100,149,17,Distributes a fixed 0.8-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10015,4,Fixed latency budget,Equal,,0,,0.9,0.1,1,0.333333333,0.333333333,0.333333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10015.pbtxt,batch_5_swarms_100_ucav_10015.pbtxt,50,100,149,17,Distributes a fixed 1-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10016,4,Fixed latency budget,Equal,,0,,0.9,0.1,2,0.666666667,0.666666667,0.666666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10016.pbtxt,batch_5_swarms_100_ucav_10016.pbtxt,50,100,149,17,Distributes a fixed 2-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10017,4,Fixed latency budget,Equal,,0,,0.9,0.1,4,1.333333333,1.333333333,1.333333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10017.pbtxt,batch_5_swarms_100_ucav_10017.pbtxt,50,100,149,17,Distributes a fixed 4-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10018,4,Fixed latency budget,Equal,,0,,0.9,0.1,6,2,2,2,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10018.pbtxt,batch_5_swarms_100_ucav_10018.pbtxt,50,100,149,17,Distributes a fixed 6-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10019,4,Fixed latency budget,Equal,,0,,0.9,0.1,8,2.666666667,2.666666667,2.666666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10019.pbtxt,batch_5_swarms_100_ucav_10019.pbtxt,50,100,149,17,Distributes a fixed 8-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10020,4,Fixed latency budget,Equal,,0,,0.9,0.1,10,3.333333333,3.333333333,3.333333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10020.pbtxt,batch_5_swarms_100_ucav_10020.pbtxt,50,100,149,17,Distributes a fixed 10-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10021,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0,0,0,0,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10021.pbtxt,batch_5_swarms_100_ucav_10021.pbtxt,50,100,149,17,Distributes a fixed 0-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10022,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.002,0.0016,0.0002,0.0002,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10022.pbtxt,batch_5_swarms_100_ucav_10022.pbtxt,50,100,149,17,Distributes a fixed 0.002-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10023,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.004,0.0032,0.0004,0.0004,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10023.pbtxt,batch_5_swarms_100_ucav_10023.pbtxt,50,100,149,17,Distributes a fixed 0.004-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10024,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.006,0.0048,0.0006,0.0006,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10024.pbtxt,batch_5_swarms_100_ucav_10024.pbtxt,50,100,149,17,Distributes a fixed 0.006-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10025,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.008,0.0064,0.0008,0.0008,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10025.pbtxt,batch_5_swarms_100_ucav_10025.pbtxt,50,100,149,17,Distributes a fixed 0.008-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10026,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.01,0.008,0.001,0.001,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10026.pbtxt,batch_5_swarms_100_ucav_10026.pbtxt,50,100,149,17,Distributes a fixed 0.01-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10027,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.02,0.016,0.002,0.002,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10027.pbtxt,batch_5_swarms_100_ucav_10027.pbtxt,50,100,149,17,Distributes a fixed 0.02-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10028,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.04,0.032,0.004,0.004,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10028.pbtxt,batch_5_swarms_100_ucav_10028.pbtxt,50,100,149,17,Distributes a fixed 0.04-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10029,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.06,0.048,0.006,0.006,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10029.pbtxt,batch_5_swarms_100_ucav_10029.pbtxt,50,100,149,17,Distributes a fixed 0.06-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10030,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.08,0.064,0.008,0.008,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10030.pbtxt,batch_5_swarms_100_ucav_10030.pbtxt,50,100,149,17,Distributes a fixed 0.08-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10031,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.1,0.08,0.01,0.01,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10031.pbtxt,batch_5_swarms_100_ucav_10031.pbtxt,50,100,149,17,Distributes a fixed 0.1-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10032,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.2,0.16,0.02,0.02,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10032.pbtxt,batch_5_swarms_100_ucav_10032.pbtxt,50,100,149,17,Distributes a fixed 0.2-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10033,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.4,0.32,0.04,0.04,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10033.pbtxt,batch_5_swarms_100_ucav_10033.pbtxt,50,100,149,17,Distributes a fixed 0.4-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10034,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.6,0.48,0.06,0.06,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10034.pbtxt,batch_5_swarms_100_ucav_10034.pbtxt,50,100,149,17,Distributes a fixed 0.6-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10035,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,0.8,0.64,0.08,0.08,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10035.pbtxt,batch_5_swarms_100_ucav_10035.pbtxt,50,100,149,17,Distributes a fixed 0.8-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10036,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,1,0.8,0.1,0.1,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10036.pbtxt,batch_5_swarms_100_ucav_10036.pbtxt,50,100,149,17,Distributes a fixed 1-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10037,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,2,1.6,0.2,0.2,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10037.pbtxt,batch_5_swarms_100_ucav_10037.pbtxt,50,100,149,17,Distributes a fixed 2-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10038,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,4,3.2,0.4,0.4,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10038.pbtxt,batch_5_swarms_100_ucav_10038.pbtxt,50,100,149,17,Distributes a fixed 4-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10039,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,6,4.8,0.6,0.6,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10039.pbtxt,batch_5_swarms_100_ucav_10039.pbtxt,50,100,149,17,Distributes a fixed 6-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10040,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,8,6.4,0.8,0.8,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10040.pbtxt,batch_5_swarms_100_ucav_10040.pbtxt,50,100,149,17,Distributes a fixed 8-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10041,4,Fixed latency budget,Top-heavy 80/10/10,,0,,0.9,0.1,10,8,1,1,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10041.pbtxt,batch_5_swarms_100_ucav_10041.pbtxt,50,100,149,17,Distributes a fixed 10-second budget using the top-heavy 80/10/10 allocation; direct IADS downlinks use cumulative delay.
10042,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0,0,0,0,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10042.pbtxt,batch_5_swarms_100_ucav_10042.pbtxt,50,100,149,17,Distributes a fixed 0-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10043,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.002,0.0002,0.0016,0.0002,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10043.pbtxt,batch_5_swarms_100_ucav_10043.pbtxt,50,100,149,17,Distributes a fixed 0.002-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10044,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.004,0.0004,0.0032,0.0004,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10044.pbtxt,batch_5_swarms_100_ucav_10044.pbtxt,50,100,149,17,Distributes a fixed 0.004-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10045,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.006,0.0006,0.0048,0.0006,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10045.pbtxt,batch_5_swarms_100_ucav_10045.pbtxt,50,100,149,17,Distributes a fixed 0.006-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10046,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.008,0.0008,0.0064,0.0008,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10046.pbtxt,batch_5_swarms_100_ucav_10046.pbtxt,50,100,149,17,Distributes a fixed 0.008-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10047,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.01,0.001,0.008,0.001,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10047.pbtxt,batch_5_swarms_100_ucav_10047.pbtxt,50,100,149,17,Distributes a fixed 0.01-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10048,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.02,0.002,0.016,0.002,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10048.pbtxt,batch_5_swarms_100_ucav_10048.pbtxt,50,100,149,17,Distributes a fixed 0.02-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10049,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.04,0.004,0.032,0.004,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10049.pbtxt,batch_5_swarms_100_ucav_10049.pbtxt,50,100,149,17,Distributes a fixed 0.04-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10050,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.06,0.006,0.048,0.006,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10050.pbtxt,batch_5_swarms_100_ucav_10050.pbtxt,50,100,149,17,Distributes a fixed 0.06-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10051,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.08,0.008,0.064,0.008,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10051.pbtxt,batch_5_swarms_100_ucav_10051.pbtxt,50,100,149,17,Distributes a fixed 0.08-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10052,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.1,0.01,0.08,0.01,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10052.pbtxt,batch_5_swarms_100_ucav_10052.pbtxt,50,100,149,17,Distributes a fixed 0.1-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10053,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.2,0.02,0.16,0.02,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10053.pbtxt,batch_5_swarms_100_ucav_10053.pbtxt,50,100,149,17,Distributes a fixed 0.2-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10054,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.4,0.04,0.32,0.04,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10054.pbtxt,batch_5_swarms_100_ucav_10054.pbtxt,50,100,149,17,Distributes a fixed 0.4-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10055,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.6,0.06,0.48,0.06,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10055.pbtxt,batch_5_swarms_100_ucav_10055.pbtxt,50,100,149,17,Distributes a fixed 0.6-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10056,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,0.8,0.08,0.64,0.08,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10056.pbtxt,batch_5_swarms_100_ucav_10056.pbtxt,50,100,149,17,Distributes a fixed 0.8-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
10057,4,Fixed latency budget,Middle-heavy 10/80/10,,0,,0.9,0.1,1,0.1,0.8,0.1,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10057.pbtxt,batch_5_swarms_100_ucav_10057.pbtxt,50,100,149,17,Distributes a fixed 1-second budget using the middle-heavy 10/80/10 allocation; direct IADS downlinks use cumulative delay.
